# X 31.2 32.5 556.0 409.0
753.015 160.719
685.065 162.181
617.7 163.972
550.168 165.698
482.749 167.491
415.353 169.268
347.644 171.168
719.333 180.886
651.779 182.675
584.375 184.425
516.899 186.232
449.401 187.931
382.022 189.694
754.258 199.968
686.122 201.661
618.47 203.392
551.109 205.219
483.657 207.003
416.224 208.659
348.256 210.438
720.347 220.395
652.763 222.104
585.397 223.869
517.895 225.612
450.383 227.366
382.894 229.094
755.348 239.008
687.001 240.664
619.567 242.538
552.171 244.228
484.584 245.947
417.181 247.767
349.267 249.537
721.371 259.332
653.734 261.024
586.402 262.922
518.959 264.589
451.412 266.342
383.943 268.096
756.404 277.964
688.042 279.683
620.617 281.52
553.209 283.118
485.753 284.953
418.179 286.697
350.352 288.463
722.368 298.262
654.748 300.027
587.39 301.788
519.99 303.636
452.375 305.474
385.011 307.162
757.377 316.834
689.023 318.671
621.52 320.331
554.238 322.132
486.723 323.988
419.333 325.742
351.257 327.423
723.293 337.183
655.842 339.052
588.411 340.673
520.951 342.62
453.497 344.355
385.986 346.026
758.328 355.777
690.129 357.569
622.512 359.382
555.107 361.19
487.68 363.002
420.286 364.646
352.338 366.41
724.34 376.249
656.861 377.923
589.355 379.68
521.955 381.488
454.594 383.257
387.038 384.959
759.358 394.731
691.13 396.595
623.578 398.31
556.089 400.041
488.75 401.776
421.362 403.646
353.367 405.329
725.344 415.221
657.948 416.91
590.373 418.589
522.977 420.391
455.627 422.147
388.112 423.889
760.382 433.636
692.097 435.448
624.598 437.219
557.174 438.95
489.769 440.665
422.321 442.468
354.437 444.345
726.319 454.009
658.897 455.79
591.4 457.513
524.048 459.212
456.651 461.006
389.123 462.855
761.398 472.519
693.076 474.306
625.751 476.155
558.25 477.879
490.714 479.629
423.254 481.436
355.384 483.241
727.361 492.939
659.861 494.697
592.564 496.49
525.012 498.241
457.532 500.016
390.128 501.777
762.433 511.528
694.098 513.261
626.704 515.108
559.263 516.858
491.727 518.588
424.366 520.379
356.366 522.054
728.338 531.96
660.906 533.615
593.412 535.457
526.063 537.184
458.576 538.959
391.227 540.715
763.313 550.484
695.105 552.299
627.674 554.04
560.289 555.825
492.853 557.474
425.414 559.228
357.443 560.982
729.327 570.847
661.933 572.672
594.621 574.353
527.094 576.157
459.623 577.82
392.238 579.622
764.408 589.372
696.181 591.191
628.663 592.903
561.297 594.729
493.943 596.548
426.47 598.188
358.572 599.979
730.387 609.873
662.894 611.475
595.581 613.327
528.034 615.073
460.619 616.866
393.261 618.604
765.41 628.869
697.26 630.683
629.793 632.489
562.398 634.275
494.935 636.041
427.52 637.844
359.611 639.505
731.612 649.577
664.042 651.228
596.756 653.047
529.309 654.85
461.901 656.663
394.506 658.405
