2259.045  482.157
2055.194  486.544
1853.099  491.917
1650.504  497.095
1448.247  502.474
1246.058  507.805
1042.932  513.505
2158.000  542.658
1955.338  548.025
1753.124  553.275
1550.698  558.696
1348.204  563.794
1146.065  569.082
2262.774  599.905
2058.365  604.982
1855.409  610.177
1653.327  615.657
1450.971  621.008
1248.672  625.977
1044.767  631.315
2161.040  661.186
1958.290  666.311
1756.190  671.608
1553.686  676.837
1351.148  682.097
1148.682  687.282
2266.045  717.025
2061.002  721.992
1858.701  727.613
1656.513  732.683
1453.752  737.842
1251.543  743.302
1047.800  748.611
2164.112  777.996
1961.202  783.071
1759.207  788.765
1556.876  793.768
1354.237  799.025
1151.829  804.287
2269.211  833.892
2064.127  839.049
1861.851  844.560
1659.628  849.355
1457.258  854.859
1254.538  860.091
1051.057  865.390
2167.103  894.787
1964.243  900.082
1762.169  905.365
1559.970  910.909
1357.126  916.423
1155.032  921.486
2272.131  950.502
2067.069  956.012
1864.559  960.992
1662.714  966.395
1460.168  971.965
1257.998  977.227
1053.771  982.268
2169.879 1011.549
1967.527 1017.156
1765.232 1022.019
1562.852 1027.860
1360.491 1033.064
1157.958 1038.079
2274.984 1067.332
2070.386 1072.708
1867.535 1078.147
1665.320 1083.571
1463.040 1089.005
1260.858 1093.938
1057.014 1099.229
2173.020 1128.747
1970.583 1133.769
1768.065 1139.040
1565.865 1144.463
1363.783 1149.771
1161.115 1154.876
2278.073 1184.194
2073.389 1189.784
1870.733 1194.929
1668.268 1200.123
1466.249 1205.327
1264.086 1210.939
1060.102 1215.988
2176.031 1245.664
1973.844 1250.731
1771.120 1255.766
1568.930 1261.172
1366.880 1266.441
1164.337 1271.667
2281.146 1300.908
2076.292 1306.344
1873.794 1311.658
1671.521 1316.849
1469.306 1321.995
1266.963 1327.404
1063.312 1333.036
2178.957 1362.026
1976.690 1367.369
1774.201 1372.538
1572.145 1377.635
1369.954 1383.019
1167.370 1388.566
2284.195 1417.557
2079.229 1422.917
1877.254 1428.464
1674.750 1433.637
1472.141 1438.887
1269.761 1444.308
1066.151 1449.723
2182.083 1478.816
1979.582 1484.091
1777.691 1489.470
1575.036 1494.722
1372.595 1500.047
1170.385 1505.332
2287.298 1534.583
2082.295 1539.784
1880.112 1545.323
1677.789 1550.575
1475.182 1555.764
1273.099 1561.136
1069.097 1566.161
2185.014 1595.881
1982.719 1600.844
1780.235 1606.371
1578.189 1611.552
1375.729 1616.876
1173.681 1622.144
2289.939 1651.453
2085.314 1656.897
1883.021 1662.119
1680.868 1667.475
1478.559 1672.421
1276.241 1677.683
1072.329 1682.945
2187.982 1712.540
1985.798 1718.017
1783.864 1723.060
1581.281 1728.470
1378.870 1733.459
1176.714 1738.867
2293.223 1768.117
2088.542 1773.573
1885.990 1778.708
1683.890 1784.188
1481.829 1789.645
1279.409 1794.565
1075.717 1799.938
2191.161 1829.618
1988.681 1834.425
1786.743 1839.981
1584.101 1845.219
1381.858 1850.597
1179.784 1855.813
2296.230 1886.608
2091.780 1892.049
1889.378 1897.467
1687.193 1902.826
1484.804 1908.124
1282.561 1913.531
1078.832 1918.516
2194.837 1948.730
1992.126 1953.683
1790.267 1959.141
1587.927 1964.550
1385.704 1969.988
1183.518 1975.215
